PID,Price,Area,City,No. of Bedrooms,Resale,SwimmingPool,ShoppingMall,24X7Security,PowerBackup,Hospital,AC,Furnished
4574,2,1350,5,3,0,5,5,5,5,5,5,5
3471,4,2120,4,3,1,0,0,0,1,0,0,0
2575,3,1200,3,3,0,0,0,0,0,0,0,0
505,1,1075,1,2,0,0,0,1,1,0,0,1
5343,2,1454,5,3,0,5,5,5,5,5,5,5
2848,3,2520,3,4,1,0,0,0,0,0,0,0
7038,4,1300,6,3,1,0,0,0,0,0,0,0
3310,2,1100,4,2,0,0,0,0,0,0,0,0
2866,4,1900,3,3,1,0,0,1,1,0,1,0
1562,2,984,2,2,0,0,0,0,1,0,0,0
822,4,7700,1,4,0,1,0,1,1,0,0,0
529,1,1174,1,2,0,1,0,1,1,0,0,1
2966,3,1100,3,2,1,0,0,0,0,0,0,0
69,4,2480,1,3,0,1,0,1,1,0,0,1
7299,2,560,6,1,1,0,0,0,0,0,0,0
2634,1,540,3,2,0,0,0,0,0,0,0,0
5044,4,1257,5,3,1,5,5,5,5,5,5,5
204,2,1111,1,2,0,1,0,1,1,0,0,1
3910,1,1100,4,2,0,0,0,0,0,0,0,0
5689,2,1054,5,3,0,5,5,5,5,5,5,5
4459,1,1122,5,3,0,5,5,5,5,5,5,5
4385,3,900,5,3,1,1,0,0,1,0,0,0
7658,2,980,6,2,1,5,5,5,5,5,5,5
2645,1,720,3,3,0,0,0,0,0,0,0,0
96,1,1110,1,3,0,1,0,1,1,0,0,1
4978,2,1665,5,3,0,5,5,5,5,5,5,5
5339,3,984,5,2,0,5,5,5,5,5,5,5
3230,3,1896,4,3,0,1,0,1,1,0,0,1
6092,4,1680,6,3,1,1,1,0,0,1,0,1
7476,4,1450,6,3,0,1,0,0,1,1,0,1
2061,4,2000,3,4,1,0,0,0,1,0,0,0
3234,3,1525,4,3,0,0,0,0,0,0,0,0
3759,1,1010,4,2,1,0,0,0,0,0,0,0
3868,2,1060,4,2,0,0,0,0,0,0,0,0
4950,3,2082,5,3,1,5,5,5,5,5,5,5
7553,4,620,6,2,1,5,5,5,5,5,5,5
323,4,2225,1,3,0,1,0,1,1,0,0,0
4609,1,857,5,2,0,5,5,5,5,5,5,5
4208,3,1568,4,3,0,1,0,0,1,0,0,0
4502,2,1322,5,3,0,5,5,5,5,5,5,5
5701,2,720,5,2,1,5,5,5,5,5,5,5
1896,4,1843,3,3,0,1,0,1,1,0,0,1
976,4,1628,1,3,0,1,0,1,1,0,1,1
2772,4,1800,3,3,1,1,0,1,1,0,1,0
2782,2,810,3,3,1,0,0,0,0,0,0,0
7191,3,1131,6,2,1,0,1,0,0,0,1,0
5638,1,750,5,2,1,5,5,5,5,5,5,5
3078,4,1850,3,3,1,0,0,0,1,0,0,1
7151,4,1182,6,2,1,0,0,0,0,0,1,0
4447,1,800,5,2,0,5,5,5,5,5,5,5
2574,1,680,3,3,0,0,0,0,0,0,0,0
1511,1,677,2,2,0,0,0,1,1,1,0,1
5791,3,1015,5,2,0,5,5,5,5,5,5,5
5643,1,1200,5,3,0,5,5,5,5,5,5,5
7135,2,800,6,1,1,0,0,0,0,0,0,0
5174,4,820,5,2,0,5,5,5,5,5,5,5
6142,2,680,6,1,1,0,1,0,0,0,0,0
3029,3,1100,3,2,1,0,0,0,1,0,0,0
4178,3,1282,4,2,0,0,0,0,0,0,0,0
5608,2,1102,5,3,0,5,5,5,5,5,5,5
6900,4,907,6,2,1,0,0,0,0,1,0,0
610,3,1383,1,3,0,1,0,1,1,0,0,1
2043,4,1700,3,3,1,0,0,0,1,0,0,0
7134,3,1090,6,2,1,0,0,0,0,0,0,0
1486,2,1185,2,3,0,0,0,0,1,0,0,0
2850,1,765,3,2,1,0,0,0,0,0,0,0
3343,2,1100,4,2,0,0,0,0,1,0,0,0
2985,2,900,3,3,1,0,0,0,0,0,0,0
6964,4,1618,6,3,0,0,0,0,0,0,0,0
7598,1,980,6,2,1,5,5,5,5,5,5,5
6687,2,709,6,2,0,1,1,0,1,0,0,0
5128,3,750,5,2,1,5,5,5,5,5,5,5
4244,4,2813,4,3,0,1,0,1,1,0,0,0
1409,1,622,2,2,0,0,0,0,0,0,0,0
438,3,1768,1,3,0,1,0,0,1,0,0,1
3123,2,1285,4,2,0,0,0,0,1,0,0,0
4739,3,1924,5,3,1,5,5,5,5,5,5,5
5428,1,720,5,2,1,5,5,5,5,5,5,5
3087,4,1450,3,3,1,0,0,0,0,0,0,0
3543,2,1180,4,2,0,1,0,0,1,0,0,0
5903,1,750,5,2,0,5,5,5,5,5,5,5
1535,1,570,2,1,0,1,0,0,1,0,0,0
853,4,2140,1,3,0,1,1,1,1,0,0,1
6220,2,650,6,1,1,0,0,0,0,0,0,0
2950,3,800,3,2,1,0,0,0,0,0,0,0
7298,4,971,6,2,1,0,0,0,0,0,0,0
1754,3,1561,2,3,0,1,0,1,1,0,0,1
4471,1,750,5,2,1,5,5,5,5,5,5,5
3876,2,1250,4,3,1,0,0,0,0,0,0,0
3642,4,3000,4,3,1,1,0,0,1,0,0,0
7690,4,610,6,1,1,5,5,5,5,5,5,5
7708,3,600,6,1,1,5,5,5,5,5,5,5
7351,1,620,6,1,0,0,0,0,0,0,0,0
1637,3,1085,2,2,0,0,0,0,1,0,0,1
6192,2,600,6,1,1,0,0,0,0,0,0,0
3409,3,1920,4,3,0,0,0,0,0,0,0,0
1452,1,677,2,2,0,0,0,1,1,1,0,1
5298,1,3319,5,4,0,5,5,5,5,5,5,5
7104,2,640,6,1,1,0,0,0,0,0,0,0
4165,3,2000,4,3,1,0,0,0,0,0,0,0
4794,1,837,5,2,0,5,5,5,5,5,5,5
7166,4,1650,6,3,1,0,0,0,0,0,0,0
3920,3,1628,4,3,0,1,0,1,1,0,0,1
2369,1,855,3,3,1,0,0,0,0,0,0,0
471,2,1353,1,3,0,1,0,0,1,0,0,0
2615,4,1650,3,3,1,0,0,0,1,0,0,0
171,3,1353,1,3,0,0,0,1,1,0,0,0
4820,2,1250,5,3,0,5,5,5,5,5,5,5
7174,3,1000,6,2,1,0,0,0,0,0,0,0
3026,4,1600,3,3,1,0,0,0,1,0,0,0
1936,4,1700,3,3,1,0,0,0,1,0,0,1
2701,4,2000,3,4,1,0,0,0,1,0,0,0
7693,3,620,6,1,0,5,5,5,5,5,5,5
2825,1,675,3,3,1,0,0,0,0,0,0,0
3312,2,1190,4,2,0,0,0,0,0,0,0,0
4888,1,1200,5,3,1,5,5,5,5,5,5,5
1609,2,1010,2,2,0,0,0,1,1,0,0,0
6524,3,900,6,2,1,0,1,0,0,0,1,0
3207,3,1282,4,2,0,1,0,0,1,0,0,0
7099,3,1100,6,2,1,0,0,0,0,0,0,0
4832,3,2665,5,3,0,5,5,5,5,5,5,5
775,1,870,1,2,0,0,0,1,1,0,0,0
3020,4,3200,3,3,1,0,0,0,1,0,0,0
2443,1,855,3,3,1,0,0,0,0,0,0,0
2355,1,765,3,2,1,0,0,0,0,0,0,0
1910,2,1200,3,3,1,0,0,0,0,0,0,0
7498,4,585,6,1,1,5,5,5,5,5,5,5
7051,4,1735,6,3,1,1,1,1,1,0,0,0
1831,2,1000,3,3,0,0,0,0,1,0,0,0
154,3,1247,1,2,0,1,0,1,1,0,0,1
4183,3,1390,4,2,0,1,0,0,1,0,0,0
1718,2,697,2,3,0,0,0,0,0,0,0,0
3925,3,1966,4,3,0,1,0,1,1,0,0,1
5893,1,500,5,1,1,5,5,5,5,5,5,5
474,2,1241,1,2,0,1,0,0,1,0,0,0
5194,2,1156,5,3,0,5,5,5,5,5,5,5
5649,3,880,5,2,1,5,5,5,5,5,5,5
5686,1,1385,5,3,0,5,5,5,5,5,5,5
2651,1,585,3,2,0,0,0,0,0,0,0,0
1740,2,1100,2,2,0,1,0,0,0,0,0,1
562,1,1059,1,2,0,1,0,1,1,0,0,1
7475,1,670,6,1,1,0,1,0,0,0,0,0
587,2,1220,1,2,0,0,0,0,1,0,0,0
262,3,1500,1,3,0,1,0,0,1,0,0,1
6386,3,600,6,1,1,0,0,0,0,0,0,0
5026,2,1768,5,3,1,5,5,5,5,5,5,5
6910,4,1310,6,3,0,0,1,0,1,0,0,1
4901,2,931,5,2,0,5,5,5,5,5,5,5
5020,4,1617,5,3,1,5,5,5,5,5,5,5
3,2,1179,1,2,0,1,0,1,0,0,0,1
5486,2,980,5,2,1,5,5,5,5,5,5,5
6439,3,715,6,1,1,0,0,1,0,0,1,0
715,3,1386,1,3,0,1,0,1,1,0,0,1
3731,3,1675,4,3,0,0,0,0,1,0,0,0
5551,2,999,5,3,0,5,5,5,5,5,5,5
1780,4,1474,2,3,0,1,0,0,1,0,0,1
4435,1,795,5,2,0,5,5,5,5,5,5,5
4722,3,1697,5,3,1,5,5,5,5,5,5,5
5894,1,800,5,2,1,5,5,5,5,5,5,5
5338,3,1794,5,4,0,5,5,5,5,5,5,5
1749,3,1314,2,3,0,1,0,1,1,0,0,1
1334,2,1004,2,2,0,0,0,0,1,0,0,0
6355,3,1135,6,2,1,1,1,0,0,0,0,1
1280,2,1229,2,2,0,1,0,1,1,0,0,0
1130,2,1245,2,3,0,0,0,0,0,0,0,0
3780,2,1350,4,3,1,0,0,0,0,0,0,0
6605,1,630,6,1,0,0,0,0,1,0,0,1
2466,4,1500,3,3,1,0,0,0,0,0,0,0
7022,4,5476,6,5,0,0,1,1,0,0,0,0
5716,1,685,5,2,1,5,5,5,5,5,5,5
2334,1,750,3,2,0,0,0,0,0,0,0,0
7632,4,1069,6,2,1,5,5,5,5,5,5,5
5696,1,1135,5,3,0,5,5,5,5,5,5,5
843,2,1447,1,3,0,1,0,1,1,0,0,1
1786,1,915,2,2,0,0,0,1,1,0,0,0
1061,4,1839,1,3,0,1,0,1,1,0,1,0
7568,2,560,6,1,1,5,5,5,5,5,5,5
1608,2,994,2,2,0,0,0,1,1,0,0,0
1477,1,725,2,2,0,0,0,0,0,0,0,0
3775,2,1120,4,2,0,0,0,0,1,0,0,0
1636,3,1265,2,3,0,0,0,0,1,0,0,0
2726,2,1200,3,3,0,0,0,0,0,0,0,0
6410,4,1240,6,3,1,0,0,1,0,0,1,0
2731,1,700,3,3,0,0,0,0,0,0,0,0
1863,4,600,3,3,1,0,0,0,0,0,0,0
5935,2,1035,5,3,0,5,5,5,5,5,5,5
3938,3,1945,4,3,0,1,0,0,1,0,0,1
7348,4,1280,6,2,1,0,1,0,0,0,0,1
5086,2,2484,5,4,0,5,5,5,5,5,5,5
7276,4,675,6,2,1,0,0,0,0,0,1,0
7326,4,958,6,2,1,0,0,0,0,0,0,0
2094,4,1800,3,3,1,0,0,0,1,0,0,0
4776,1,1000,5,3,0,5,5,5,5,5,5,5
4593,3,988,5,3,0,5,5,5,5,5,5,5
5567,1,1150,5,2,0,5,5,5,5,5,5,5
2480,1,810,3,3,0,0,0,0,0,0,0,0
6580,4,995,6,2,1,1,1,0,0,0,0,1
1854,2,900,3,3,0,0,0,0,0,0,0,0
3342,2,1100,4,2,0,0,0,0,1,0,0,0
4828,3,1450,5,3,1,5,5,5,5,5,5,5
4175,3,1390,4,2,0,1,0,0,1,0,0,0
1969,2,990,3,3,0,0,0,0,0,0,0,0
1702,4,1970,2,3,1,1,0,0,1,0,1,0
417,3,1135,1,2,0,1,0,1,0,0,0,0
5892,1,820,5,3,0,5,5,5,5,5,5,5
4657,3,1730,5,3,1,5,5,5,5,5,5,5
1243,1,648,2,2,0,0,0,0,0,0,0,0
6855,2,700,6,2,1,0,1,0,0,0,1,0
4137,3,1794,4,3,0,1,0,0,1,0,0,0
2396,3,1300,3,4,0,0,0,0,0,0,0,0
2671,1,450,3,2,1,0,0,0,0,0,0,0
7551,4,550,6,1,1,5,5,5,5,5,5,5
3426,1,1105,4,2,0,0,0,0,0,0,0,0
1976,4,2250,3,4,1,0,0,0,0,0,0,0
7020,2,661,6,1,1,1,1,0,1,0,0,1
3818,3,1283,4,2,0,1,0,0,0,0,0,1
1488,1,540,2,1,0,0,0,0,1,0,0,0
2523,4,2000,3,3,1,0,0,0,1,0,0,0
987,4,3832,1,4,0,1,0,1,1,0,1,1
364,3,1373,1,2,0,1,0,1,1,0,0,1
254,2,1485,1,3,0,1,0,0,1,0,0,1
6400,4,600,6,1,1,0,0,1,0,0,1,0
2108,4,1700,3,3,1,1,0,1,1,0,0,0
7358,4,745,6,2,1,0,1,0,0,1,0,0
2384,4,1800,3,3,1,0,0,0,0,0,0,0
7329,2,1015,6,2,0,0,1,0,1,0,0,1
2300,2,1170,3,3,1,0,0,0,0,0,0,0
1037,3,1305,1,1,0,0,0,0,1,0,0,0
3768,2,1190,4,2,0,1,0,0,1,0,0,0
5061,1,900,5,2,1,5,5,5,5,5,5,5
3120,3,1520,4,2,1,0,0,0,1,0,0,0
498,2,1370,1,3,0,0,0,1,1,0,0,1
1446,1,677,2,2,0,0,0,1,1,1,0,1
6479,4,1067,6,2,0,0,0,0,0,0,0,1
1527,2,915,2,1,0,1,0,0,1,0,0,0
4997,3,1325,5,3,0,5,5,5,5,5,5,5
3769,3,1340,4,2,0,1,0,0,1,0,0,1
1156,2,1213,2,3,0,0,0,0,1,0,0,1
6038,1,985,5,2,0,5,5,5,5,5,5,5
235,3,1720,1,3,0,1,1,1,0,1,0,1
1578,2,850,2,2,0,0,0,0,0,0,0,0
7145,2,650,6,1,1,0,0,0,0,0,0,0
3119,3,2240,4,3,0,1,0,1,1,0,0,0
1998,4,1700,3,3,1,0,0,1,1,0,0,1
7436,3,850,6,2,1,0,0,0,0,0,0,0
2395,4,2700,3,4,1,0,0,0,1,0,0,0
3587,2,1040,4,2,0,0,0,0,1,0,0,0
2095,4,2400,3,3,1,1,0,1,1,0,0,0
5654,2,1500,5,3,0,5,5,5,5,5,5,5
7393,1,425,6,1,1,0,0,0,0,0,1,0
3420,4,2200,4,3,0,0,0,0,1,0,1,0
1441,2,778,2,2,0,0,0,0,0,0,0,0
525,1,963,1,2,0,1,1,1,1,1,0,1
7459,4,2415,6,4,0,0,1,0,0,0,0,0
1792,2,734,2,2,0,1,0,1,1,0,0,0
4084,3,1245,4,2,0,0,0,0,0,0,0,0
1623,2,983,2,2,0,0,0,0,1,0,0,0
4926,1,1180,5,2,0,5,5,5,5,5,5,5
3359,3,2240,4,3,0,1,0,1,1,0,0,0
811,4,3895,1,4,0,1,0,0,0,0,0,1
5228,1,800,5,2,0,5,5,5,5,5,5,5
2386,4,1750,3,3,1,0,0,0,0,0,0,0
288,2,1232,1,2,0,1,0,0,1,0,0,1
7314,3,750,6,1,1,0,0,0,0,0,0,0
3017,2,900,3,3,1,0,0,0,0,0,0,0
4747,3,2273,5,3,1,5,5,5,5,5,5,5
2904,4,1600,3,3,1,0,0,1,1,0,0,0
7235,4,690,6,1,1,0,0,1,0,0,1,0
6014,2,1300,5,3,1,5,5,5,5,5,5,5
3370,2,1010,4,2,0,0,0,0,0,0,0,0
1719,1,740,2,2,0,0,0,0,0,0,0,0
5714,3,1193,5,3,0,5,5,5,5,5,5,5
7270,3,650,6,1,1,0,0,0,0,0,1,0
6275,3,1550,6,3,1,0,0,0,0,0,0,0
6943,4,1680,6,3,0,1,1,1,1,0,0,0
1186,4,2056,2,2,0,1,0,0,1,0,0,0
1381,3,1067,2,2,0,1,0,0,1,0,0,0
6475,2,1020,6,2,1,0,0,0,0,0,0,0
6324,4,1962,6,3,0,1,1,1,1,0,0,1
3537,1,963,4,2,1,0,0,0,0,0,0,0
432,3,1417,1,2,0,1,0,0,1,0,0,1
3839,1,1000,4,2,1,0,0,0,1,0,0,0
15,2,1415,1,3,0,1,0,0,1,0,0,1
3168,2,1700,4,3,1,0,0,0,1,0,0,0
2495,4,1800,3,3,1,0,0,0,1,0,0,0
3832,4,2210,4,3,0,1,0,0,1,0,0,1
7397,2,545,6,1,1,1,1,0,0,0,0,0
6159,4,1800,6,3,1,0,1,0,0,0,0,0
977,4,2893,1,4,0,1,0,1,1,0,1,1
1764,3,1173,2,2,0,0,0,0,1,0,0,1
3515,3,1800,4,3,0,1,0,1,1,0,0,1
2427,4,1700,3,4,1,0,0,0,0,0,0,0
4786,4,1750,5,3,0,5,5,5,5,5,5,5
4730,3,1342,5,3,1,5,5,5,5,5,5,5
3371,3,1620,4,3,0,0,0,0,1,0,0,0
2380,4,1800,3,4,1,0,0,0,0,0,0,0
1898,4,3000,3,4,1,0,0,0,0,0,0,0
7661,1,510,6,1,0,5,5,5,5,5,5,5
4171,3,1390,4,2,0,1,0,0,1,0,0,0
2257,2,900,3,3,1,0,0,0,0,0,0,0
960,4,2563,1,3,0,1,0,1,1,0,1,1
4187,4,1730,4,3,0,0,0,0,1,0,0,0
4900,1,1160,5,3,0,5,5,5,5,5,5,5
7053,4,2710,6,3,1,0,0,0,0,0,1,0
1951,4,2150,3,3,1,0,0,0,1,0,0,1
4198,3,1385,4,2,0,1,0,0,1,0,0,0
5297,1,4696,5,4,0,5,5,5,5,5,5,5
2200,1,570,3,2,1,0,0,0,0,0,0,0
6257,2,570,6,1,1,0,0,0,0,0,0,0
3058,4,2400,3,2,1,0,0,0,1,0,0,0
4514,2,1044,5,3,0,5,5,5,5,5,5,5
486,1,644,1,1,0,1,0,0,1,0,0,0
186,2,1120,1,2,0,1,1,1,1,0,0,1
1118,2,1350,2,2,1,0,0,0,0,0,0,0
2307,1,450,3,2,1,0,0,0,0,0,0,0
4052,2,1480,4,3,0,0,0,0,0,0,0,0
5335,3,1566,5,3,0,5,5,5,5,5,5,5
1059,2,1250,1,2,0,0,0,1,1,0,0,0
7233,4,880,6,2,1,0,0,1,0,0,1,0
4830,4,1085,5,2,0,5,5,5,5,5,5,5
1268,3,1296,2,3,0,1,0,0,1,0,0,1
2603,1,650,3,2,0,0,0,0,0,0,0,0
1110,3,1479,2,3,0,1,0,1,1,0,0,0
3530,3,1554,4,3,0,0,0,0,0,0,0,0
4535,4,5318,5,4,0,5,5,5,5,5,5,5
2704,1,540,3,2,1,0,0,0,0,0,0,0
5968,1,650,5,2,0,5,5,5,5,5,5,5
2502,4,1800,3,3,1,0,0,0,1,0,0,0
3075,4,1900,3,3,1,0,0,1,1,0,1,0
73,2,966,1,2,0,1,0,0,1,0,0,0
4238,4,2607,4,3,0,1,0,1,1,0,0,0
2829,4,2500,3,4,1,1,0,0,1,0,1,0
4558,1,1166,5,3,0,5,5,5,5,5,5,5
4825,2,1224,5,3,0,5,5,5,5,5,5,5
1865,4,2500,3,4,1,0,0,0,1,0,1,0
2163,4,1800,3,3,1,0,0,0,1,0,0,0
3795,4,1800,4,3,0,0,0,0,1,0,0,0
2078,2,850,3,3,0,0,0,0,0,0,0,0
2230,1,630,3,2,1,0,0,0,0,0,0,0
3179,3,1420,4,3,0,0,0,0,0,0,0,0
6904,4,1267,6,3,1,0,1,0,0,0,1,0
5507,1,1080,5,2,0,5,5,5,5,5,5,5
935,4,2616,1,3,0,1,0,1,1,0,1,1
4299,2,1230,4,2,0,0,0,0,0,0,0,0
6103,3,1150,6,2,1,0,1,0,1,1,0,1
2721,2,900,3,3,1,0,0,0,0,0,0,0
2905,4,1500,3,3,1,1,0,0,1,0,0,0
928,1,568,1,1,0,1,1,1,1,0,0,1
3648,1,1000,4,2,0,0,0,0,1,0,0,0
2273,2,900,3,3,1,0,0,0,0,0,0,0
2527,4,2000,3,3,1,0,0,0,1,0,0,0
1480,1,766,2,2,0,0,0,0,0,0,0,0
5961,1,800,5,2,0,5,5,5,5,5,5,5
5287,2,1200,5,3,0,5,5,5,5,5,5,5
5965,1,850,5,2,0,5,5,5,5,5,5,5
627,3,1572,1,3,0,1,0,1,1,0,0,1
7286,4,690,6,2,1,0,0,0,0,0,0,0
6487,4,1250,6,2,1,0,1,0,0,1,1,1
4467,1,1192,5,3,0,5,5,5,5,5,5,5
7696,3,650,6,1,1,5,5,5,5,5,5,5
2560,4,1300,3,2,1,0,0,0,1,0,0,0
6793,4,1075,6,2,1,0,0,0,0,0,0,0
1944,4,1000,3,2,1,0,0,0,0,0,0,0
668,4,1630,1,3,0,1,0,1,1,0,1,1
1695,4,1555,2,2,1,1,1,1,1,1,0,1
1405,1,507,2,1,0,0,0,0,0,0,0,0
251,2,1050,1,2,0,1,0,0,1,0,0,0
4599,4,1727,5,3,1,5,5,5,5,5,5,5
5223,1,933,5,2,0,5,5,5,5,5,5,5
2728,2,1000,3,4,0,0,0,0,0,0,0,0
596,1,1000,1,2,0,0,0,1,1,0,0,0
3742,4,2220,4,3,0,1,0,0,1,0,1,0
5383,1,1200,5,3,0,5,5,5,5,5,5,5
2819,1,540,3,2,1,0,0,0,0,0,0,0
5636,1,1300,5,2,1,5,5,5,5,5,5,5
4465,1,820,5,2,0,5,5,5,5,5,5,5
6106,4,2470,6,4,1,1,1,0,0,1,0,1
3640,4,1860,4,3,0,1,0,1,1,0,0,1
1647,3,1951,2,4,0,0,0,0,1,0,0,0
6969,4,1500,6,3,0,1,1,0,0,0,0,0
4585,3,1204,5,2,1,5,5,5,5,5,5,5
2266,2,900,3,3,1,0,0,0,0,0,0,0
3048,4,1450,3,3,1,0,0,0,0,0,1,0
6210,4,1750,6,3,1,0,0,0,0,0,0,0
3160,1,1080,4,2,1,0,0,0,0,0,0,0
495,2,1367,1,2,0,1,0,0,1,0,0,0
3035,2,800,3,3,0,0,0,0,0,0,0,0
339,3,1455,1,3,0,1,0,1,1,0,0,1
1997,4,1800,3,3,1,0,0,0,1,0,0,0
299,2,1521,1,3,0,1,0,0,1,0,0,1
6476,2,1075,6,2,1,0,0,0,0,0,1,0
6004,4,1450,5,3,1,5,5,5,5,5,5,5
4230,4,3049,4,4,0,1,0,1,1,0,0,1
629,3,1701,1,3,0,1,0,1,1,0,0,1
6468,2,650,6,1,1,0,0,0,0,0,0,0
5770,1,992,5,2,1,5,5,5,5,5,5,5
3997,2,1620,4,3,0,0,0,0,0,0,0,0
3592,1,1150,4,2,0,0,0,0,1,0,0,0
2497,4,2250,3,3,0,0,0,1,1,0,0,0
1752,3,1024,2,2,0,1,0,1,1,0,0,1
2729,1,750,3,3,0,0,0,0,0,0,0,0
1082,2,986,2,2,0,0,0,0,0,0,0,0
6146,4,1645,6,3,1,0,1,0,0,0,0,1
2012,4,1700,3,3,1,0,0,0,0,0,0,0
1367,3,1197,2,3,0,0,0,0,0,0,0,0
4750,3,770,5,2,1,5,5,5,5,5,5,5
5052,3,1845,5,3,1,5,5,5,5,5,5,5
6993,2,650,6,1,1,0,0,1,0,0,1,0
326,4,2370,1,3,0,1,0,1,1,0,0,1
5054,2,1400,5,3,1,5,5,5,5,5,5,5
1847,4,1300,3,3,0,0,0,0,0,0,0,0
4057,3,1525,4,2,0,0,0,0,1,0,0,0
3387,4,2000,4,3,0,1,0,1,1,0,0,1
4380,1,1150,5,3,0,0,0,0,0,0,0,0
2812,1,760,3,2,0,0,0,0,0,0,0,0
7198,4,1100,6,2,1,0,1,0,0,0,1,0
3493,3,1150,4,2,0,0,0,0,1,0,0,0
4068,2,1555,4,3,0,0,0,0,1,0,0,0
4416,2,743,5,2,0,5,5,5,5,5,5,5
1174,1,768,2,2,0,0,0,0,0,0,0,0
2770,3,1500,3,3,1,0,0,1,1,0,0,1
3076,4,1850,3,4,1,0,0,0,1,0,0,0
6609,2,687,6,1,0,1,1,0,0,0,0,0
4490,1,1164,5,3,0,5,5,5,5,5,5,5
95,2,1540,1,3,0,1,0,1,1,0,0,1
4740,3,1350,5,3,1,5,5,5,5,5,5,5
920,2,1172,1,2,0,1,1,1,1,0,1,1
5721,1,841,5,2,0,5,5,5,5,5,5,5
4738,3,1510,5,3,1,5,5,5,5,5,5,5
5056,2,890,5,2,0,5,5,5,5,5,5,5
4529,3,1954,5,3,0,5,5,5,5,5,5,5
3166,2,850,4,2,0,0,0,0,0,0,0,0
7637,4,1200,6,2,0,5,5,5,5,5,5,5
5541,1,1100,5,3,0,5,5,5,5,5,5,5
428,3,1735,1,3,0,1,0,0,1,0,0,1
2642,1,477,3,2,0,0,0,0,0,0,0,0
691,4,2087,1,3,1,1,1,1,1,1,0,0
4008,1,1050,4,2,0,0,0,0,0,0,0,0
6372,3,575,6,1,1,0,1,0,0,0,0,0
7647,4,1300,6,3,1,5,5,5,5,5,5,5
7539,4,1020,6,1,1,5,5,5,5,5,5,5
1722,1,700,2,2,0,0,0,0,0,0,0,0
3752,4,1650,4,2,1,0,0,0,0,0,0,0
6716,3,556,6,2,1,0,1,0,0,0,1,0
675,1,950,1,2,0,1,0,1,1,0,0,1
538,1,1085,1,2,0,1,0,0,1,0,0,0
7629,4,1361,6,2,1,5,5,5,5,5,5,5
457,2,884,1,2,0,0,0,0,0,0,0,0
3959,3,1385,4,2,0,1,0,0,1,0,0,0
3176,2,1100,4,2,0,0,0,0,1,0,0,0
372,3,1373,1,2,0,1,0,1,1,0,0,1
4367,1,1200,5,3,0,0,0,0,0,0,0,0
1510,1,677,2,2,0,0,0,1,1,1,0,1
6817,4,1100,6,3,1,0,0,0,0,0,0,0
3498,3,1418,4,3,0,0,0,0,1,0,0,0
4872,1,1201,5,3,0,5,5,5,5,5,5,5
604,2,1185,1,3,0,1,0,0,1,0,0,0
4816,1,1075,5,3,1,5,5,5,5,5,5,5
1933,1,750,3,2,1,0,0,0,0,0,0,0
1987,4,1550,3,3,1,0,0,0,0,0,0,0
905,2,1255,1,2,1,1,0,1,1,0,0,1
6424,3,1180,6,2,1,0,0,1,0,0,1,0
3698,4,2405,4,3,0,1,0,0,1,0,0,0
7410,3,600,6,1,1,0,1,0,0,1,0,1
1520,2,1055,2,2,0,0,0,0,0,0,0,0
4124,1,1045,4,2,0,0,0,0,0,0,0,0
5286,2,1480,5,3,1,5,5,5,5,5,5,5
6702,4,2061,6,3,0,0,1,1,1,0,0,0
1239,2,955,2,2,0,1,0,1,1,0,0,0
2376,4,1600,3,3,1,0,0,0,0,0,0,1
3325,3,1925,4,3,0,1,1,1,1,1,0,1
6310,4,1100,6,2,1,1,1,1,1,0,0,1
2103,4,1800,3,3,1,0,0,0,1,0,0,0
4957,2,835,5,2,1,5,5,5,5,5,5,5
2064,4,2000,3,3,1,0,0,0,1,0,0,0
6989,3,1100,6,2,1,0,0,1,0,0,1,0
2176,1,600,3,2,1,0,0,0,0,0,0,0
2521,4,1800,3,3,1,0,0,0,1,0,0,0
3007,1,540,3,2,1,0,0,0,0,0,0,0
2816,4,1200,3,3,1,0,0,0,1,0,0,0
6462,2,600,6,1,1,0,0,0,0,0,0,0
3717,3,1340,4,2,0,1,0,0,1,0,0,0
4600,1,2900,5,4,1,5,5,5,5,5,5,5
4977,4,1383,5,3,0,5,5,5,5,5,5,5
4753,3,1924,5,3,1,5,5,5,5,5,5,5
2325,1,550,3,2,0,0,0,0,0,0,0,0
1260,3,1626,2,3,0,1,0,1,1,0,0,1
4797,1,785,5,2,0,5,5,5,5,5,5,5
4767,3,1021,5,1,1,5,5,5,5,5,5,5
6821,4,1050,6,2,1,0,0,0,0,0,0,0
786,4,1839,1,3,0,1,0,1,1,0,0,0
245,2,1265,1,3,0,1,0,0,1,0,0,0
2019,4,1900,3,4,1,0,0,1,1,0,0,0
2169,2,800,3,3,0,0,0,0,1,0,0,0
2546,4,1800,3,3,1,0,0,0,1,0,0,0
1476,3,1000,2,2,0,0,0,0,0,0,0,0
4464,1,1140,5,3,0,5,5,5,5,5,5,5
3932,3,1877,4,3,0,1,0,1,1,0,0,1
5333,3,1181,5,3,0,5,5,5,5,5,5,5
6606,1,635,6,1,0,1,0,0,1,0,0,1
7567,1,445,6,1,1,5,5,5,5,5,5,5
3748,3,1815,4,3,0,1,0,1,1,0,0,1
255,2,1450,1,3,0,1,0,0,1,0,0,1
886,2,1225,1,2,0,1,0,1,1,0,0,1
648,3,1399,1,3,0,1,0,1,1,0,0,1
